3,1610697538945,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN1,Test1,0123456789,Male,19901111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 07:58:58.945,0
4,1610697579900,MYR,199.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN2,Test2,0123456789,Male,19911111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 07:59:39.9,0
5,1610697587557,MYR,299.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN3,Test3,0123456789,Male,19921111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 07:59:47.557,0
6,1610697591763,MYR,399.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN4,Test4,0123456789,Male,19931111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 07:59:51.763,0
7,1610697594988,MYR,499.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN5,Test5,0123456789,Male,19941111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 07:59:54.988,0
8,1610697600992,MYR,599.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN6,Test6,0123456789,Male,19951111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:00.993,0
9,1610697604272,MYR,699.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN7,Test7,0123456789,Male,19961111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:04.272,0
10,1610697608476,MYR,799.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN8,Test8,0123456789,Male,19971111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:08.476,0
11,1610697611896,MYR,899.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN9,Test9,0123456789,Male,19981111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:11.896,0
12,1610697615068,MYR,999.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN10,Test10,0123456789,Male,19991111,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:15.068,0
13,1610697618071,MYR,1099.99,https://www.hawooo.com/user/productdetail.aspx?Default,1,0,0,test@hawooo.com,UserN11,Test11,0123456789,Male,19901011,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:00:18.071,0
