1,1610698935402,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:15.402,0
2,1610698939654,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:19.654,0
3,1610698946164,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:26.164,0
4,1610698952976,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:32.976,0
5,1610698954892,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:34.892,0
6,1610698956174,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:36.174,0
7,1610698957320,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:37.32,0
8,1610698958422,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:38.422,0
9,1610698959476,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:39.476,0
10,1610698960592,Product ABC,MYR,99.99,https://www.hawooo.com/user/productdetail.aspx?,test@hawooo.com,Testing,Test,0123456789,Male,1990-11-11 11:11:00,MTK,PH,MY,12312323,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,fb.1.1606786643657.1384939477,,2021-01-15 08:22:40.592,0
